Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.039179,53.78259787642939,True,53.78259787642939,2819815913.110941,False
0.0983291,338.7654576843541,True,338.7654576843541,2819816251.8763986,False
0.0860034,259.1589783163059,True,259.1589783163059,2819816511.035377,False
0.178863,1120.9229680840624,True,1120.9229680840624,2819817631.958345,False
0.00381197,0.509136282707407,False,0.0,2819817631.958345,False
0.115598,468.2045098008632,True,468.2045098008632,2819818100.1628547,False
0.078823,217.69123889914792,True,217.69123889914792,2819818317.8540936,False
0.0121664,5.18631963964497,False,0.0,2819818317.8540936,False
0.0123577,5.350697432357926,False,0.0,2819818317.8540936,False
0.0910534,290.48742881944696,True,290.48742881944696,2819818608.341522,False
0.12396,538.3913392476273,True,538.3913392476273,2819819146.7328615,False
0.0195294,13.363274716093201,False,0.0,2819819146.7328615,False
0.036399,46.42094629672604,True,46.42094629672604,2819819193.1538076,False
0.049614,86.24691246678672,True,86.24691246678672,2819819279.40072,False
0.027945,27.361715230256213,True,27.361715230256213,2819819306.7624354,False
0.0295043,30.500413018350443,True,30.500413018350443,2819819337.2628484,False
0.110139,425.02768895322237,True,425.02768895322237,2819819762.2905374,False
0.208243,1519.411624249111,True,1519.411624249111,2819821281.702162,False
0.0350707,43.094709199277844,True,43.094709199277844,2819821324.796871,False
0.0070456,1.739286257253732,False,0.0,2819821324.796871,False
7.80259,2129812.6135930745,True,2129812.6135930745,2821951137.4104643,True
0.0196303,13.501715998360483,False,0.0,2821951137.4104643,False
0.0788961,218.0951972860912,True,218.0951972860912,2821951355.5056615,False
0.0124179,5.402955791349123,False,0.0,2821951355.5056615,False
0.0572074,114.66727277873719,True,114.66727277873719,2821951470.172934,False
0.0161018,9.084142796841082,False,0.0,2821951470.172934,False
0.0247725,21.501797464900307,True,21.501797464900307,2821951491.6747317,False
0.856418,25697.956322706217,True,25697.956322706217,2821977189.6310544,False
0.0439164,67.57538710249361,True,67.57538710249361,2821977257.2064414,False
0.0959454,322.53980081155174,True,322.53980081155174,2821977579.746242,False
0.00556086,1.0834753167159028,False,0.0,2821977579.746242,False
0.0268482,25.25605066316329,True,25.25605066316329,2821977605.0022926,False
0.00551916,1.0672866270448438,False,0.0,2821977605.0022926,False
0.0633169,140.46701139218908,True,140.46701139218908,2821977745.469304,False
0.110863,430.6339020319046,True,430.6339020319046,2821978176.103206,False
0.267106,2499.778912539156,True,2499.778912539156,2821980675.8821187,False
0.0611775,131.13496644671997,True,131.13496644671997,2821980807.017085,False
0.0334725,39.25648291001776,True,39.25648291001776,2821980846.273568,False
0.00633861,1.4077423041062955,False,0.0,2821980846.273568,False
0.0374902,49.24595890859657,True,49.24595890859657,2821980895.519527,False
0.00794075,2.2093175638529226,False,0.0,2821980895.519527,False
0.0921725,297.67183162215656,True,297.67183162215656,2821981193.1913586,False
21.4749,15970086.337469958,True,15970086.337469958,2837951279.5288286,True
10.3035,3709658.68597631,True,3709658.68597631,2841660938.214805,True
34.5901,40663797.423064336,True,40663797.423064336,2882324735.6378694,True
11.3523,4500715.668726433,True,4500715.668726433,2886825451.306596,True
34.9982,41598789.20636286,True,41598789.20636286,2928424240.5129585,True
0.0,0.0,False,0.0,2928424240.5129585,False
0.0,0.0,False,0.0,2928424240.5129585,False
0.0609348,130.09656758169245,True,130.09656758169245,2928424370.609526,False
0.0290593,29.58730352706703,True,29.58730352706703,2928424400.19683,False
0.0286588,28.777369532313077,True,28.777369532313077,2928424428.9741993,False
0.074166,192.72797234825342,True,192.72797234825342,2928424621.702172,False
0.019317,13.074179848742663,False,0.0,2928424621.702172,False
0.0753932,199.15874944054298,True,199.15874944054298,2928424820.8609214,False
0.13633,651.2050560949007,True,651.2050560949007,2928425472.0659776,False
0.0846755,251.21788782684948,True,251.21788782684948,2928425723.2838655,False
0.00677875,1.6100313542782267,False,0.0,2928425723.2838655,False
0.112404,442.6887572882688,True,442.6887572882688,2928426165.972623,False
0.0,0.0,False,0.0,2928426165.972623,False
0.0513505,92.38988438006659,True,92.38988438006659,2928426258.3625073,False
0.00823494,2.376052197418543,False,0.0,2928426258.3625073,False
0.0456086,72.88338907438585,True,72.88338907438585,2928426331.2458963,False
0.0266962,24.97088795675297,True,24.97088795675297,2928426356.2167845,False
19.6522,13399713.658708395,True,13399713.658708395,2941826069.875493,True
7.16633,1797059.4951655108,True,1797059.4951655108,2943623129.3706584,True
15.1122,7955569.421726506,True,7955569.421726506,2951578698.792385,True
0.0581733,118.572086866047,True,118.572086866047,2951578817.364472,False
0.0104778,3.8465847624604077,False,0.0,2951578817.364472,False
0.0335038,39.32993439223861,True,39.32993439223861,2951578856.6944065,False
0.0173058,10.493453846965654,False,0.0,2951578856.6944065,False
0.109363,419.0596034479813,True,419.0596034479813,2951579275.7540097,False
0.15536,845.694017476813,True,845.694017476813,2951580121.448027,False
0.147441,761.6779709157644,True,761.6779709157644,2951580883.125998,False
0.0122784,5.282246362308103,False,0.0,2951580883.125998,False
0.0211017,15.60163032713173,False,0.0,2951580883.125998,False
0.104573,383.154661259929,True,383.154661259929,2951581266.280659,False
0.0408113,58.35740059232386,True,58.35740059232386,2951581324.6380596,False
0.06369,142.12731524342385,True,142.12731524342385,2951581466.7653747,False
0.0409157,58.65635235502962,True,58.65635235502962,2951581525.421727,False
0.0157891,8.734737285772606,False,0.0,2951581525.421727,False
0.04406,68.01803222511346,True,68.01803222511346,2951581593.4397593,False
0.0472536,78.23568259751106,True,78.23568259751106,2951581671.6754417,False
0.0943992,312.22784296337704,True,312.22784296337704,2951581983.9032845,False
0.0592399,122.95995459311766,True,122.95995459311766,2951582106.8632393,False
0.0196002,13.460342196548835,False,0.0,2951582106.8632393,False
0.0695658,169.56125161678554,True,169.56125161678554,2951582276.424491,False
0.0705492,174.3890577952822,True,174.3890577952822,2951582450.8135486,False
0.0191572,12.858762109188593,False,0.0,2951582450.8135486,False
0.0256106,22.98130033329265,True,22.98130033329265,2951582473.794849,False
0.026202,24.054923293963224,True,24.054923293963224,2951582497.849772,False
90.3407,231411617.6026987,True,231411617.6026987,3182994115.452471,True
35.2044,42074849.52804265,True,42074849.52804265,3225068964.9805136,True
33.0231,37163350.104859106,True,37163350.104859106,3262232315.0853724,True
37.5241,47596685.015732445,True,47596685.015732445,3309829000.1011047,True
28.0438,27009789.420944463,True,27009789.420944463,3336838789.5220494,True
20.1238,14043841.996313252,True,14043841.996313252,3350882631.5183625,True
12.1672,5167538.347650179,True,5167538.347650179,3356050169.8660126,True
0.0416225,60.70037920408646,True,60.70037920408646,3356050230.566392,False
0.0843609,249.35462596372645,True,249.35462596372645,3356050479.921018,False
0.0114939,4.628816096463371,False,0.0,3356050479.921018,False
0.0632499,140.16989294706406,True,140.16989294706406,3356050620.090911,False
0.0479273,80.4824152845425,True,80.4824152845425,3356050700.573326,False
0.0454613,72.41337305493668,True,72.41337305493668,3356050772.986699,False
0.0138224,6.694251283685071,False,0.0,3356050772.986699,False
0.0116057,4.719302090042133,False,0.0,3356050772.986699,False
0.00594301,1.2375080166085937,False,0.0,3356050772.986699,False
0.0871686,266.22887525149446,True,266.22887525149446,3356051039.2155743,False
0.0917214,294.76529992588917,True,294.76529992588917,3356051333.980874,False
